DateTime,AddedIPs,RemovedIPs
1608298145,13,19
1608300037,11,15
1608301966,9,11
1608303903,13,21
1608305787,13,0
1608307968,9,15
1608310897,8,14
1608312770,9,22
1608315670,9,12
1608317540,7,11
1608319500,10,10
1608321404,11,13
1608324290,15,28
1608327172,11,17
1608330057,20,32
1608331958,18,11
1608335808,19,19
1608337705,14,16
1608339630,18,24
1608341579,8,29
1608343505,25,18
1608345424,19,9
1608347342,18,21
1608349220,22,11
1608351204,10,25
1608353083,10,0
1608354994,21,21
1608356930,14,17
1608358880,7,18
1608360739,9,16
1608362697,24,0
1608364585,12,19
1608366495,16,15
1608368473,12,15
1608370353,13,9
1608373239,8,17
1608375166,13,9
1608378019,11,18
1608380899,9,35
1608384768,14,44
1608386666,14,19
1608388592,21,14
1608390528,19,16
1608392423,20,14
1608394403,13,10
1608396270,19,6
1608398191,9,9
1608400126,14,11
1608403009,14,12
1608405897,8,12
1608407782,11,14
1608409698,13,11
1608414525,11,38
1608416411,19,0
1608418341,13,17
1608421224,9,32
1608424377,15,23
1608426268,8,0
1608428207,17,5
1608430117,19,12
1608432040,16,16
1608433979,17,8
1608435874,15,10
1608437800,14,11
1608440670,22,12
1608442850,8,30
1608447644,13,30
1608451493,12,24
1608453392,9,6
1608455314,13,14
1608457248,7,13
1608459158,15,18
1608461070,12,0
1608463019,12,24
1608464900,19,17
1608466826,15,15
1608469703,12,19
1608471634,14,17
1608473559,20,20
1608475501,17,19
1608477377,12,0
1608479312,20,12
1608481275,16,17
1608484127,25,43
1608487002,12,17
1608488892,16,11
1608491781,9,23
1608493749,9,7
1608495673,16,9
1608497563,16,6
1608499464,21,7
1608501421,11,10
1608503323,17,15
1608506457,15,26
1608508345,7,16
1608510278,14,15
1608512239,14,13
1608514120,9,8
1608516021,6,12
1608517967,5,12
1608519884,9,13
1608521808,12,8
1608523713,11,19
1608526581,12,11
1608528505,15,21
1608531375,9,18
1608534285,12,34
1608536215,9,0
1608538100,17,13
1608540994,14,19
1608544136,12,32
1608546020,11,20
1608548918,13,13
1608550835,12,15
1608552780,11,14
1608554685,10,17
1608556612,17,12
1608558520,20,0
1608561392,15,34
1608563561,9,14
1608565493,12,13
1608567672,17,15
1608570537,14,15
1608572431,15,21
1608574344,5,19
1608577233,13,13
1608579185,13,14
1608582072,7,44
1608583940,9,17
1608585866,7,15
1608587812,6,8
1608589719,10,0
1608591657,14,14
1608593565,18,10
1608596461,12,25
1608599322,10,11
1608601245,10,15
1608603378,16,10
1608605328,16,25
1608607266,15,14
1608609147,18,0
1608611082,18,7
1608613014,17,10
1608615889,19,31
1608617786,10,18
1608619700,10,0
1608622578,11,20
1608624527,23,13
1608626419,14,15
1608628359,19,31
1608630290,20,0
1608632222,9,28
1608634115,18,12
1608636077,15,13
1608637942,13,0
1608639876,25,19
1608641822,23,14
1608643722,18,17
1608645661,21,24
1608647566,16,10
1608650464,20,16
1608652348,12,8
1608654304,6,26
1608656184,10,12
1608658115,13,14
1608660995,6,16
1608666757,14,57
1608669644,14,17
1608671605,4,10
1608673495,7,16
1608675397,11,15
1608677329,14,6
1608679223,8,18
1608681136,14,9
1608683085,11,8
1608684980,11,12
1608687169,5,11
1608690046,10,15
1608691964,13,39
1608696759,12,33
1608698663,15,0
1608700614,3,20
1608702532,20,0
1608704441,13,21
1608706374,9,17
1608708270,16,23
1608710210,11,16
1608712120,19,23
1608714050,22,18
1608715971,16,21
1608717903,16,14
1608721709,24,0
1608723661,20,30
1608725554,12,0
1608727482,20,21
1608729427,19,37
1608731339,21,19
1608733228,10,0
1608736102,17,18
1608738072,19,0
1608739942,11,0
1608741864,8,19
1608743899,22,35
1608745986,19,18
1608748853,12,19
1608750776,15,16
1608752663,17,11
1608754621,8,19
1608756503,25,0
1608759397,15,13
1608761341,14,7
1608763241,14,10
1608765147,15,17
1608767089,15,13
1608769003,16,13
1608770929,9,7
1608772826,15,3
1608774765,7,8
1608776719,11,10
1608778601,12,10
1608780508,11,0
1608782448,19,12
1608784370,17,5
1608786291,17,0
1608788186,14,14
1608790097,26,14
1608792042,18,9
1608793933,20,21
1608795856,19,13
1608797807,22,12
1608799715,13,16
1608801613,23,16
1608803550,18,0
1608807383,20,43
1608811235,8,33
1608813131,21,0
1608815113,31,29
1608816973,11,0
1608818904,23,15
1608820840,17,0
1608824686,14,24
1608826579,13,0
1608828744,22,38
1608830695,14,11
1608832614,11,19
1608834500,16,13
1608836431,16,10
1608838382,18,8
1608840268,8,19
1608842198,20,0
1608844127,8,14
1608846041,21,17
1608847943,13,9
1608849893,26,16
1608851803,21,13
1608853713,14,9
1608855682,19,22
1608857552,16,9
1608859475,9,16
1608861394,28,0
1608863304,17,16
1608869090,19,27
1608870969,19,17
1608872928,20,22
1608874832,22,0
1608876737,17,18
1608878681,13,23
1608880578,15,25
1608882491,14,15
1608884480,13,21
1608886332,18,0
1608889217,17,14
1608891137,16,16
1608893081,12,22
1608894987,14,26
