DateTime,AddedIPs,RemovedIPs
1608808984,61,28
1608810629,57,68
1608813265,88,50
1608815292,54,41
1608816862,52,34
1608819015,69,62
1608820467,34,43
1608823527,79,73
1608824937,14,95
1608827664,42,103
1608829058,24,19
1608830726,40,46
1608832546,29,71
1608834324,44,47
1608834867,17,73
1608836534,26,54
1608838464,32,57
1608840420,52,42
1608842067,27,70
1608844086,0,4290
1608845667,4292,0
1608849259,60,88
1608851097,52,33
1608852866,17,66
1608855586,58,42
1608860072,125,130
1608862886,58,51
1608863667,9,41
1608867266,73,70
1608870874,136,117
1608872269,70,18
1608873927,107,21
1608874465,30,31
1608877527,109,42
1608879565,88,88
1608880962,46,9
1608881662,12,22
1608883159,22,31
1608884724,19,4
1608886231,38,57
1608888862,48,79
1608891046,40,50
1608892475,45,39
1608894876,55,45
